id,title,funder,source,url,description,deadline,amount_max,currency,country,region,relevance,fetched_at
4eed94cf2448,Aliança entre organizações da sociedade civil fortalece cadeias de valor da sociodiversidade no Tocantins,ISPN,ispn.org.br,https://ispn.org.br/noticia/alianca-entre-organizacoes-da-sociedade-civil-fortalece-cadeias-de-valor-da-sociodiversidade-no-tocantins/,"Entre os dias 28 e 30 de abril, organizações nacionais e locais se reuniram em Palmas (TO) para estruturar uma aliança voltada ao fortalecimento das cadeias da sociobiodiversidade do jatobá e do capim dourado no Tocantins. A iniciativa foi organizada pelo WWF-Brasil, Central do Cerrado e pelo Instituto Sociedade, População e Natureza (ISPN). O encontro contou com a participação de 20 organizações, sendo associações de agroextrativistas e organizações da sociedade civil como como Rede Cerrado, Cá",,,,BR,,24,2026-06-30T23:58:05.061319+00:00
077b111df3b9,"Sociobiodiversidade no prato, territórios tradicionais conservados e protegidos: o clima agradece",ISPN,ispn.org.br,https://ispn.org.br/artigo-de-opiniao/sociobiodiversidade-no-prato-territorios-tradicionais-conservados-e-protegidos-o-clima-agradece/,"Ainda pouco falado, o aumento da insegurança alimentar no mundo como efeito do aquecimento global é um importante tema e requer ações imediatas para prevenir o caos nos sistemas alimentares, que mais uma vez vai afetar primeiro e mais intensamente as populações vulnerabilizadas. Cientistas do IPCC (Painel Intergovernamental sobre Mudanças Climáticas) alertam sobre os riscos crescentes de escassez de alimentos gerados pelas quebras de safra devido a secas, inundações, estresse térmico em plantas",,,,BR,,24,2026-06-30T23:58:05.158461+00:00
bc9b739d8cb7,Formalização do Mosaico Gurupi reforça protagonismo indígena na agenda climática,ISPN,ispn.org.br,https://ispn.org.br/noticia/formalizacao-do-mosaico-gurupi-reforca-protagonismo-indigena-na-agenda-climatica/,"“Acredito que o Mosaico Gurupi vai despertar a humanidade, inspirando as pessoas a reflorestar mais e a proteger as florestas que ainda existem em nosso país”. A afirmação do presidente eleito do Conselho Gestor do Mosaico Gurupi, o cacique Antônio Wilson Guajajara, da Terra Indígena Caru, no Maranhão, revela a profunda esperança no conjunto de áreas protegidas nesse chamado para o engajamento em defesa das florestas da Amazônia Oriental e de tudo o que elas significam para o futuro do planeta.",,,,BR,,24,2026-06-30T23:58:05.199589+00:00
62634545c2df,"Call for Artificial Intelligence: Technology, Society and Learning in the Arab Region",,fundsforngos.org,https://www2.fundsforngos.org/individuals/call-for-artificial-intelligence-technology-society-and-learning-in-the-arab-region/,"Deadline : 14-Jul-2026 The ACSS Small Grants Program – Cycle 10 supports research on Artificial Intelligence: Technology, Society and Learning in the Arab Region . Six grantees will receive up to USD 4,000 each for an 8-month research project examining AI’s social, political, educational, ethical, and economic impacts. Overview The programme supports new or ongoing research on artificial intelligence and its relationship with society in the Arab region. It is designed for scholars and activists working in the social sciences, humanities , or related interdisciplinary fields. Projects may inclu",,"USD 4,000",,GLOBAL,,24,2026-06-30T23:58:07.103638+00:00
7ad6c7cfd8dd,"Top Grants, Fellowships and Research Opportunities for Democracy and Governance",,fundsforngos.org,https://www2.fundsforngos.org/listing/top-grants-fellowships-and-research-opportunities-for-democracy-and-governance/,"[ June 2026 ] Explore a curated collection of grants, fellowships, research calls, programmes, and capacity-building opportunities that support democracy and strengthen civil society. Open to NGOs, researchers, journalists, civil society organizations, and changemakers committed to fostering inclusive and participatory societies worldwide. International Talent Development Scholarship Program Deadline : 15-July-2026 Applications are now open for the International Talent Development Scholarship Program, which supports international students and doctoral researchers pursuing academic studies or l",2026-09-22,"in,",,GLOBAL,,24,2026-06-30T23:58:17.862872+00:00
bcd9f094f40a,Strengthening Rural Communities – Prepare and Recover Grant Program (Australia),,fundsforngos.org,https://www2.fundsforngos.org/community-development-2/strengthening-rural-communities-prepare-and-recover-grant-program-australia/,"Deadline: 17-Sep-2026 The FRRR Strengthening Rural Communities (SRC) Prepare & Recover program provides grants of up to $25,000 to support rural, remote, and regional Australian communities in building disaster resilience and recovering from climate-related events. It funds community-led initiatives that strengthen preparedness, recovery, and long-term resilience, typically delivered within 12 months. What Is the SRC Prepare & Recover Program? The Strengthening Rural Communities Prepare & Recover program is an initiative by the Foundation for Rural & Regional Renewal (FRRR). It is designed to",,in 12,,GLOBAL,,24,2026-06-30T23:58:29.916939+00:00
05aa004642bc,Call for Proposals: Small Grant Program,,fundsforngos.org,https://www2.fundsforngos.org/individuals/call-for-proposals-small-grant-program/,"Deadline: 01-Oct-2026 The Endangered Languages Documentation Programme (ELDP) Small Grants support short-term, field-based and exploratory projects focused on documenting endangered languages worldwide. These grants are designed to support: Fieldwork and data collection Pilot and feasibility studies Completion or continuation of ongoing documentation projects Preliminary or supplementary linguistic research Core Purpose The programme aims to: Preserve endangered and under-documented languages Support creation of linguistic records and archives Enable early-stage or small-scale documentation wo",,"rm,",,GLOBAL,,24,2026-06-30T23:58:30.065927+00:00
8d64aafd90da,"From Farm to Future: Global Agriculture, Food & Nutrition Grants",,fundsforngos.org,https://www2.fundsforngos.org/listing/from-farm-to-future-global-agriculture-food-nutrition-grants/,"From Farm to Future: Global Agriculture, Food & Nutrition Grants 
 [May 2026]









A curated listing of global funding opportunities in agriculture, food, and nutrition, featuring grants, awards, fellowships, and open calls. These programs support sustainable farming, food security, agribusiness development, and nutrition innovation for NGOs, …  [Read more...]  about From Farm to Future: Globa",,,,GLOBAL,,24,2026-06-30T23:58:44.994765+00:00
469f22c6afd6,Yale Emerging Climate Leaders Fellowship 2027: The Complete Guide to This Prestigious International Clean Energy and Climate Change Fellowship for Global South Professionals,,opportunitiesforyouth.org,https://opportunitiesforyouth.org/2026/06/30/2026-yale-emerging-climate-leaders-fellowship-for-global-south-professionals/,"Yale University’s Jackson School of Global Affairs has officially opened applications for the 2027 cohort of the Emerging Climate Leaders Fellowship, an exclusive and highly competitive international fellowship designed to cultivate a global community of clean energy and climate change leaders from emerging and developing countries. Anchored by Yale’s International Leadership Center and led by […] The post Yale Emerging Climate Leaders Fellowship 2027: The Complete Guide to This Prestigious Inte",,th .,,LATAM,,24,2026-06-30T23:57:52.523472+00:00
6758e4a11485,"Education, Human Rights & Inclusion: Mid-June Update (25 new opportunities!)",,impactfunding.substack.com,https://impactfunding.substack.com/p/education-human-rights-and-inclusion-f5c,Civil society at the democratic-backsliding frontier intensifying; Spencer and W.T. Grant continue education-research-as-infrastructure.,,,,GLOBAL,,24,2026-06-30T23:57:52.366727+00:00
7e0ca9967f0d,AFD — Appels à Projets (Agence Française de Développement),Agence Française de Développement (AFD),fr:afd,https://www.afd.fr/fr/appels-projets,"L'AFD lance régulièrement des appels à projets pour les OSC, collectivités territoriales et secteur privé dans les domaines du développement durable, climat, biodiversité, éducation, et santé. Projets en Afrique, Méditerranée, Asie et Outre-mer. Subventions et financements pour projets à impact.",,,EUR,FR,,24,2026-06-30T23:57:50.852972+00:00
db28c6d75867,Projeto “Sementes Periféricas” promove inclusão social e transformação ambiental em Olinda,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/projeto-sementes-perifericas-promove-inclusao-social-e-transformacao-ambiental-em-olinda/,"“Na nossa horta, não colhemos só alimentos, mas acolhemos mulheres e pessoas LGBTQIAPN+ que, ano após ano, sofrem com as consequências das enchentes e das violências que nossa comunidade enfrenta. Elisângela Maranhão dos Santos, coordenadora do projeto Em Olinda, Pernambuco, o projeto “Sementes Periféricas: plantando e colhendo cuidados e saberes”, liderado pelo Coletivo Mulheres Periféricas e LGBT+, tem sido um exemplo de como a agroecologia pode funcionar como um agente de transformação social",,,,BR,,22,2026-06-30T23:57:55.216418+00:00
e373874ce077,Pesquisa revela grilagem verde sobre territórios tradicionais no oeste da Bahia,ISPN,ispn.org.br,https://ispn.org.br/noticia/pesquisa-revela-grilagem-verde-sobre-territorios-tradicionais-no-oeste-da-bahia/,"A compensação de Reserva Legal, prevista no Código Florestal como mecanismo de regularização ambiental, vem sendo usada de forma massiva pelo agronegócio no oeste da Bahia. No entanto, parte dessas áreas de compensação recai justamente sobre territórios ocupados historicamente por comunidades tradicionais e camponesas, convertendo um instrumento de preservação em estratégia de grilagem verde. Essa é uma das principais conclusões do artigo Making environmental compensation visible. Biased data tr",,,,BR,,22,2026-06-30T23:58:05.087084+00:00
e5b3f88545e2,Other important funding considerations,Commonwealth Foundation,commonwealthfoundation.com,https://commonwealthfoundation.com/grants/annual/,"Other important funding considerations 
 
 Read more 
 
 
 
 
 The Foundation’s three themes overlap and connect in myriad ways. For example, freedom of expression and protection of the free flow of information are critical to ensuring meaningful progress on health justice and climate justice.   
 Applicants are encouraged to explore the intersections between our three themes when developing t",,,,GLOBAL,,22,2026-06-30T23:57:52.084763+00:00
9ddaa97a24ab,What's New,Youth Climate Justice Fund,ycjf.org,https://ycjf.org/capacity-strengthening-is-community-building-what-we-are-learning-from-young-climate-leaders,"What's New
           
 
 Explore the latest updates and inspiring stories from the YCJF! 
 
 
 
 
 
 
 
 
 
 
 
 
          Capacity Strengthening is Community Building: What We're Learning from Young Climate Leaders
         
 
 
 
 
            Posted on: 
           
 
 June 19, 2026 
 
 
 
 
            Category: 
           
 
            News
           
 
 
 
 
            Supporting young climate leaders goes beyond funding projects; it is about strengthening the relation",,"$40,000",USD,GLOBAL,,22,2026-06-30T23:57:54.416443+00:00
3b906edfce68,Annual Program Statement for Public Diplomacy Grants (Cuba),,fundsforngos.org,https://www2.fundsforngos.org/religion/annual-program-statement-for-public-diplomacy-grants-cuba/,"Deadline: 15-Aug-2026 The U.S. Embassy in Cuba Public Diplomacy Grant Program provides funding for projects that promote democratic values, human rights, freedom of expression, and individual prosperity. The programme supports civil society initiatives that increase access to independent information and strengthen understanding of core freedoms. Projects must align with U.S. Department of State public diplomacy objectives and are typically completed within 12 months. About the Program The programme is funded by the U.S. Embassy in Cuba . It supports public diplomacy and civic engagement initia",,in 12,,GLOBAL,,22,2026-06-30T23:58:17.874227+00:00
